image_id,split,mask_type,mask_path,status,width,height,mode,unique_pixel_values,pixel_min,pixel_max,foreground_pixels,total_pixels,foreground_percentage
IDRiD_48,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_48_SE.tif,AVAILABLE,4288,2848,P,2,0,1,58746,12212224,0.48104260124937115
IDRiD_48,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_48_OD.tif,AVAILABLE,4288,2848,P,2,0,1,218943,12212224,1.7928184088336407
IDRiD_49,train,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\1. Microaneurysms\IDRiD_49_MA.tif,AVAILABLE,4288,2848,P,2,0,1,16520,12212224,0.1352742956565487
IDRiD_49,train,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\2. Haemorrhages\IDRiD_49_HE.tif,AVAILABLE,4288,2848,P,2,0,1,178309,12212224,1.4600862218052992
IDRiD_49,train,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\3. Hard Exudates\IDRiD_49_EX.tif,AVAILABLE,4288,2848,P,2,0,1,221897,12212224,1.8170072871247696
IDRiD_49,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_49_SE.tif,AVAILABLE,4288,2848,P,2,0,1,42441,12212224,0.3475288366803622
IDRiD_49,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_49_OD.tif,AVAILABLE,4288,2848,P,2,0,1,178717,12212224,1.4634271366132818
IDRiD_50,train,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\1. Microaneurysms\IDRiD_50_MA.tif,AVAILABLE,4288,2848,P,2,0,1,5202,12212224,0.04259666380177763
IDRiD_50,train,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\2. Haemorrhages\IDRiD_50_HE.tif,AVAILABLE,4288,2848,P,2,0,1,34176,12212224,0.2798507462686567
IDRiD_50,train,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\3. Hard Exudates\IDRiD_50_EX.tif,AVAILABLE,4288,2848,P,2,0,1,120675,12212224,0.9881492511110179
IDRiD_50,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_50_SE.tif,AVAILABLE,4288,2848,P,2,0,1,36775,12212224,0.3011327011361731
IDRiD_50,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_50_OD.tif,AVAILABLE,4288,2848,P,2,0,1,182334,12212224,1.4930450014673822
IDRiD_51,train,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\1. Microaneurysms\IDRiD_51_MA.tif,AVAILABLE,4288,2848,P,2,0,1,14362,12212224,0.11760347664766058
IDRiD_51,train,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\2. Haemorrhages\IDRiD_51_HE.tif,AVAILABLE,4288,2848,P,2,0,1,48296,12212224,0.3954726018782492
IDRiD_51,train,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\3. Hard Exudates\IDRiD_51_EX.tif,AVAILABLE,4288,2848,P,2,0,1,19228,12212224,0.15744879884286433
IDRiD_51,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_51_SE.tif,AVAILABLE,4288,2848,P,2,0,1,78562,12212224,0.6433062479037397
IDRiD_51,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_51_OD.tif,AVAILABLE,4288,2848,P,2,0,1,223408,12212224,1.8293801358376656
IDRiD_52,train,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\1. Microaneurysms\IDRiD_52_MA.tif,AVAILABLE,4288,2848,P,2,0,1,6671,12212224,0.05462559481385209
IDRiD_52,train,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\2. Haemorrhages\IDRiD_52_HE.tif,AVAILABLE,4288,2848,P,2,0,1,3354,12212224,0.02746428496562133
IDRiD_52,train,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\3. Hard Exudates\IDRiD_52_EX.tif,AVAILABLE,4288,2848,P,2,0,1,2974,12212224,0.02435264862485326
IDRiD_52,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_52_SE.tif,AVAILABLE,4288,2848,P,2,0,1,9750,12212224,0.07983803769075969
IDRiD_52,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_52_OD.tif,AVAILABLE,4288,2848,P,2,0,1,240681,12212224,1.9708203845589467
IDRiD_53,train,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\1. Microaneurysms\IDRiD_53_MA.tif,AVAILABLE,4288,2848,P,2,0,1,26531,12212224,0.21724953620241488
IDRiD_53,train,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\2. Haemorrhages\IDRiD_53_HE.tif,AVAILABLE,4288,2848,P,2,0,1,91360,12212224,0.7481028844541339
IDRiD_53,train,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\3. Hard Exudates\IDRiD_53_EX.tif,AVAILABLE,4288,2848,P,2,0,1,10985,12212224,0.0899508557982559
IDRiD_53,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_53_SE.tif,AVAILABLE,4288,2848,P,2,0,1,9022,12212224,0.07387679754318296
IDRiD_53,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_53_OD.tif,AVAILABLE,4288,2848,P,2,0,1,192143,12212224,1.5733661616426295
IDRiD_54,train,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\1. Microaneurysms\IDRiD_54_MA.tif,AVAILABLE,4288,2848,P,2,0,1,24011,12212224,0.19661447415311087
IDRiD_54,train,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\2. Haemorrhages\IDRiD_54_HE.tif,AVAILABLE,4288,2848,P,2,0,1,38734,12212224,0.3171740053245011
IDRiD_54,train,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\3. Hard Exudates\IDRiD_54_EX.tif,AVAILABLE,4288,2848,P,2,0,1,9450,12212224,0.07738148268489016
IDRiD_54,train,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\4. Soft Exudates\IDRiD_54_SE.tif,AVAILABLE,4288,2848,P,2,0,1,30804,12212224,0.2522390680026832
IDRiD_54,train,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\a. Training Set\5. Optic Disc\IDRiD_54_OD.tif,AVAILABLE,4288,2848,P,2,0,1,197479,12212224,1.6170600866803622
IDRiD_55,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_55_MA.tif,AVAILABLE,4288,2848,P,2,0,1,10410,12212224,0.08524245870367264
IDRiD_55,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_55_HE.tif,AVAILABLE,4288,2848,P,2,0,1,102377,12212224,0.8383157727863492
IDRiD_55,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_55_EX.tif,AVAILABLE,4288,2848,P,2,0,1,497671,12212224,4.075187287753647
IDRiD_55,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_55_SE.tif,AVAILABLE,4288,2848,P,2,0,1,2832,12212224,0.023189879255408354
IDRiD_55,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_55_OD.tif,AVAILABLE,4288,2848,P,2,0,1,184393,12212224,1.5099051573243334
IDRiD_56,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_56_MA.tif,AVAILABLE,4288,2848,P,2,0,1,10726,12212224,0.08783002997652188
IDRiD_56,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_56_HE.tif,AVAILABLE,4288,2848,P,2,0,1,204479,12212224,1.6743797034839845
IDRiD_56,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_56_EX.tif,AVAILABLE,4288,2848,P,2,0,1,13370,12212224,0.10948046809491865
IDRiD_56,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_56_SE.tif,AVAILABLE,4288,2848,P,2,0,1,58393,12212224,0.4781520548591313
IDRiD_56,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_56_OD.tif,AVAILABLE,4288,2848,P,2,0,1,174870,12212224,1.4319259129213482
IDRiD_57,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_57_MA.tif,AVAILABLE,4288,2848,P,2,0,1,2101,12212224,0.017204073557772932
IDRiD_57,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_57_HE.tif,AVAILABLE,4288,2848,P,2,0,1,2795,12212224,0.022886904138017777
IDRiD_57,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_57_EX.tif,AVAILABLE,4288,2848,P,2,0,1,43380,12212224,0.35521785384873383
IDRiD_57,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_57,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_57_OD.tif,AVAILABLE,4288,2848,P,2,0,1,231445,12212224,1.8951912444449104
IDRiD_58,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_58_MA.tif,AVAILABLE,4288,2848,P,2,0,1,7408,12212224,0.0606605316116049
IDRiD_58,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_58_HE.tif,AVAILABLE,4288,2848,P,2,0,1,80671,12212224,0.6605758295950026
IDRiD_58,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_58_EX.tif,AVAILABLE,4288,2848,P,2,0,1,69235,12212224,0.5669319527712561
IDRiD_58,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_58,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_58_OD.tif,AVAILABLE,4288,2848,P,2,0,1,246576,12212224,2.019091690424283
IDRiD_59,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_59_MA.tif,AVAILABLE,4288,2848,P,2,0,1,11551,12212224,0.09458555624266309
IDRiD_59,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_59_HE.tif,AVAILABLE,4288,2848,P,2,0,1,72209,12212224,0.5912846013961094
IDRiD_59,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_59_EX.tif,AVAILABLE,4288,2848,P,2,0,1,89348,12212224,0.7316275888814355
IDRiD_59,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_59_SE.tif,AVAILABLE,4288,2848,P,2,0,1,175600,12212224,1.4379035301022975
IDRiD_59,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_59_OD.tif,AVAILABLE,4288,2848,P,2,0,1,250163,12212224,2.048463899777796
IDRiD_60,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_60_MA.tif,AVAILABLE,4288,2848,P,2,0,1,10137,12212224,0.08300699364833138
IDRiD_60,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_60_HE.tif,AVAILABLE,4288,2848,P,2,0,1,39814,12212224,0.32601760334563135
IDRiD_60,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_60_EX.tif,AVAILABLE,4288,2848,P,2,0,1,52629,12212224,0.4309534446796914
IDRiD_60,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_60_SE.tif,AVAILABLE,4288,2848,P,2,0,1,79936,12212224,0.6545572698306221
IDRiD_60,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_60_OD.tif,AVAILABLE,4288,2848,P,2,0,1,271026,12212224,2.2193009234026495
IDRiD_61,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_61_MA.tif,AVAILABLE,4288,2848,P,2,0,1,18568,12212224,0.15204437782995137
IDRiD_61,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_61_HE.tif,AVAILABLE,4288,2848,P,2,0,1,1186642,12212224,9.71683781758343
IDRiD_61,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_61_EX.tif,AVAILABLE,4288,2848,P,2,0,1,32900,12212224,0.269402198977025
IDRiD_61,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_61_SE.tif,AVAILABLE,4288,2848,P,2,0,1,17787,12212224,0.14564914629800438
IDRiD_61,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_61_OD.tif,AVAILABLE,4288,2848,P,2,0,1,221949,12212224,1.8174330899924533
IDRiD_62,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_62_MA.tif,AVAILABLE,4288,2848,P,2,0,1,3233,12212224,0.02647347444658729
IDRiD_62,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_62_HE.tif,AVAILABLE,4288,2848,P,2,0,1,10829,12212224,0.08867344719520376
IDRiD_62,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_62_EX.tif,AVAILABLE,4288,2848,P,2,0,1,44427,12212224,0.3637912308192185
IDRiD_62,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_62,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_62_OD.tif,AVAILABLE,4288,2848,P,2,0,1,167620,12212224,1.372559166946168
IDRiD_63,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_63_MA.tif,AVAILABLE,4288,2848,P,2,0,1,2173,12212224,0.01779364675918162
IDRiD_63,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_63_HE.tif,AVAILABLE,4288,2848,P,2,0,1,12603,12212224,0.1031998757965789
IDRiD_63,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_63_EX.tif,AVAILABLE,4288,2848,P,2,0,1,92542,12212224,0.7577817111772598
IDRiD_63,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_63,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_63_OD.tif,AVAILABLE,4288,2848,P,2,0,1,281077,12212224,2.301603704615965
IDRiD_64,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_64_MA.tif,AVAILABLE,4288,2848,P,2,0,1,12343,12212224,0.10107086145815865
IDRiD_64,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_64_HE.tif,AVAILABLE,4288,2848,P,2,0,1,23818,12212224,0.19503409043266812
IDRiD_64,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_64_EX.tif,AVAILABLE,4288,2848,P,2,0,1,68089,12212224,0.5575479126488344
IDRiD_64,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_64_SE.tif,AVAILABLE,4288,2848,P,2,0,1,40473,12212224,0.33141383584185813
IDRiD_64,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_64_OD.tif,AVAILABLE,4288,2848,P,2,0,1,282939,12212224,2.3168507226857287
IDRiD_65,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_65_MA.tif,AVAILABLE,4288,2848,P,2,0,1,16973,12212224,0.13898369371541172
IDRiD_65,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_65_HE.tif,AVAILABLE,4288,2848,P,2,0,1,42485,12212224,0.3478891314145564
IDRiD_65,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_65_EX.tif,AVAILABLE,4288,2848,P,2,0,1,70528,12212224,0.5775197048465537
IDRiD_65,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_65,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_65_OD.tif,AVAILABLE,4288,2848,P,2,0,1,235581,12212224,1.929058949459165
IDRiD_66,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_66_MA.tif,AVAILABLE,4288,2848,P,2,0,1,9144,12212224,0.07487579657890324
IDRiD_66,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_66_HE.tif,AVAILABLE,4288,2848,P,2,0,1,24156,12212224,0.19780180907261447
IDRiD_66,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_66_EX.tif,AVAILABLE,4288,2848,P,2,0,1,917148,12212224,7.510081701744088
IDRiD_66,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_66,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_66_OD.tif,AVAILABLE,4288,2848,P,2,0,1,196717,12212224,1.6108204369654537
IDRiD_67,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_67_MA.tif,AVAILABLE,4288,2848,P,2,0,1,13242,12212224,0.108432337959081
IDRiD_67,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_67_HE.tif,AVAILABLE,4288,2848,P,2,0,1,329922,12212224,2.7015718021549553
IDRiD_67,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_67_EX.tif,AVAILABLE,4288,2848,P,2,0,1,31950,12212224,0.2616231081251048
IDRiD_67,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_67_SE.tif,AVAILABLE,4288,2848,P,2,0,1,38602,12212224,0.3160931211219185
IDRiD_67,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_67_OD.tif,AVAILABLE,4288,2848,P,2,0,1,208222,12212224,1.70502932144055
IDRiD_68,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_68_MA.tif,AVAILABLE,4288,2848,P,2,0,1,7450,12212224,0.06100444931242663
IDRiD_68,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_68_HE.tif,AVAILABLE,4288,2848,P,2,0,1,296560,12212224,2.4283865084688916
IDRiD_68,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_68_EX.tif,AVAILABLE,4288,2848,P,2,0,1,18689,12212224,0.1530351883489854
IDRiD_68,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_68_SE.tif,AVAILABLE,4288,2848,P,2,0,1,68865,12212224,0.5639022015973504
IDRiD_68,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_68_OD.tif,AVAILABLE,4288,2848,P,2,0,1,192203,12212224,1.5738574726438033
IDRiD_69,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_69_MA.tif,AVAILABLE,4288,2848,P,2,0,1,10767,12212224,0.08816575916065739
IDRiD_69,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_69_HE.tif,AVAILABLE,4288,2848,P,2,0,1,292747,12212224,2.3971636943442896
IDRiD_69,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_69_EX.tif,AVAILABLE,4288,2848,P,2,0,1,57400,12212224,0.47002085778970315
IDRiD_69,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_69,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_69_OD.tif,AVAILABLE,4288,2848,P,2,0,1,195739,12212224,1.6028120676463191
IDRiD_70,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_70_MA.tif,AVAILABLE,4288,2848,P,2,0,1,8693,12212224,0.07118277555341271
IDRiD_70,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_70_HE.tif,AVAILABLE,4288,2848,P,2,0,1,101922,12212224,0.8345899976941138
IDRiD_70,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_70_EX.tif,AVAILABLE,4288,2848,P,2,0,1,62285,12212224,0.5100217618019454
IDRiD_70,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_70_SE.tif,AVAILABLE,4288,2848,P,2,0,1,21717,12212224,0.1778300168748952
IDRiD_70,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_70_OD.tif,AVAILABLE,4288,2848,P,2,0,1,221207,12212224,1.8113572106112696
IDRiD_71,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_71_MA.tif,AVAILABLE,4288,2848,P,2,0,1,21182,12212224,0.1734491604477612
